course_number,section_number,professor,start_time,end_time,days,location
CSCE4300,002,Zeenat Tariq,09:00,09:50,MWF,Hickory Hall (HICK) 256
CSCE1040,001,Amar Maharjan,14:00,14:50,MWF,Discovery Park (NTDP) F248
CSCE1040,002,Amar Maharjan,15:00,15:50,MWF,Discovery Park (NTDP) J156
CSCE1040,003,Haili Wang,14:00,14:50,MWF,Discovery Park (NTDP) M116
CSCE1040,004,Haili Wang,08:00,08:50,MWF,Chemistry Building (CHEM) 195
CSCE1040,005,Sayed K. Shah,12:00,12:50,MWF,Discovery Park (NTDP) F273
CSCE1040,006,Sayed K. Shah,11:30,12:50,TuTh,Discovery Park (NTDP) E213
CSCE3530,001,Ali Zarafshani,13:00,15:50,W,Gateway Center (GATE) 064
CSCE3530,002,Ali Zarafshani,15:30,16:50,MW,Art Annex (ARTA) 103
CSCE3530,003,Asif I. Baba,09:30,10:50,TuTh,Discovery Park (NTDP) F255
CSCE3530,004,Asif I. Baba,10:30,11:50,TuTh,Discovery Park (NTDP) G138
CSCE3530,005,Jacob Hochstetler,11:00,13:50,M,Discovery Park (NTDP) B208
CSCE3530,006,Jacob Hochstetler,12:00,14:50,W,Wooten Hall (WH) 201
CSCE3530,007,James Freedle,09:00,11:50,M,Discovery Park (NTDP) F262
CSCE3530,008,James Freedle,10:00,12:50,Th,Art Annex (ARTA) 122
CSCE3530,009,Supreeth Shastri,09:30,10:50,MW,Discovery Park (NTDP) B248
CSCE3530,010,Supreeth Shastri,11:00,11:50,MWF,Life Sciences Complex (LIFE) 386
CSCE3020,001,Fernando Mosquera,16:30,17:50,MW,Discovery Park (NTDP) A136
CSCE3020,002,Fernando Mosquera,10:30,11:50,TuTh,General Academic Building (GAB) 107
CSCE4460,001,Hamed Jalali,12:30,13:50,MW,Chemistry Building (CHEM) 208
CSCE4460,002,Hamed Jalali,13:00,15:50,Th,Discovery Park (NTDP) E211
CSCE4220,001,Jonathon H. Doran,16:30,17:50,MW,Language Building (LANG) 109
CSCE4220,002,Jonathon H. Doran,08:00,08:50,MWF,Art Annex (ARTA) 135
CSCE4430,001,Pavlo Tymoshchuk,12:30,13:50,MW,Matthews Hall (MATT) 301
CSCE4430,002,Pavlo Tymoshchuk,12:30,13:50,MW,Chemistry Building (CHEM) 166
CSCE4430,003,Sayed K. Shah,11:30,12:50,MW,Discovery Park (NTDP) H120
CSCE4430,004,Sayed K. Shah,14:00,14:50,MWF,Business Leadership Building (BLB) 146
CSCE3220,001,Hadiseh Gooranorimi,12:00,14:50,W,Language Building (LANG) 106
CSCE3220,002,Hadiseh Gooranorimi,11:00,13:50,W,Life Sciences Complex (LIFE) 387
CSCE3220,003,James Freedle,13:30,14:50,MW,Life Sciences Complex (LIFE) 135
CSCE3220,004,James Freedle,15:30,16:50,TuTh,Discovery Park (NTDP) H140
CSCE4925,001,David M. Keathly,13:30,14:50,TuTh,Life Sciences Complex (LIFE) 345
CSCE4925,002,David M. Keathly,12:30,13:50,TuTh,Discovery Park (NTDP) M116
CSCE3605,001,Mark D. Hoffman,15:30,16:50,MW,Matthews Hall (MATT) 300
CSCE3605,002,Mark D. Hoffman,09:00,11:50,Th,Wooten Hall (WH) 130
CSCE4205,001,Russel L. Pears,12:00,14:50,Th,Discovery Park (NTDP) E160
CSCE4205,002,Russel L. Pears,11:30,12:50,TuTh,Discovery Park (NTDP) E273
CSCE4350,001,Jacob Hochstetler,13:30,14:50,TuTh,Life Sciences Complex (LIFE) 105
CSCE4350,002,Jacob Hochstetler,13:00,15:50,T,Discovery Park (NTDP) C109
CSCE4350,003,Jesus U. Quevedo,15:00,15:50,MWF,Discovery Park (NTDP) F152
CSCE4350,004,Jesus U. Quevedo,15:30,16:50,TuTh,Gateway Center (GATE) 056
CSCE4350,005,Ryan M. Garlick,14:00,16:50,Th,Discovery Park (NTDP) F215
CSCE4350,006,Ryan M. Garlick,08:00,10:50,M,Art Annex (ARTA) 100
CSCE4350,007,Sayed K. Shah,16:30,17:50,MW,Discovery Park (NTDP) A116
CSCE4350,008,Sayed K. Shah,11:30,12:50,TuTh,Art Annex (ARTA) 119
CNET4170,001,Aloysius A. Attah,11:30,12:50,TuTh,Discovery Park (NTDP) C230
CNET4170,002,Aloysius A. Attah,15:30,16:50,MW,Discovery Park (NTDP) E197
CNET4630,001,Orlando Bagcal,16:00,16:50,MWF,Life Sciences Complex (LIFE) 126
CNET4630,002,Orlando Bagcal,15:00,17:50,T,Environmental Science Building (ENV) 182
CNET3465,001,Saman Rashidyan,09:30,10:50,TuTh,Life Sciences Complex (LIFE) 368
CNET3465,002,Saman Rashidyan,08:00,10:50,T,Discovery Park (NTDP) F182
CNET4795,001,Aloysius A. Attah,14:00,14:50,MWF,Life Sciences Complex (LIFE) 118
CNET4795,002,Aloysius A. Attah,08:00,08:50,MWF,Discovery Park (NTDP) D145
CNET4900,001,Aloysius A. Attah,12:30,13:50,MW,Discovery Park (NTDP) M201
CNET4900,002,Aloysius A. Attah,10:00,12:50,F,Discovery Park (NTDP) G105
CNET4920,001,Cheng Yu,13:00,13:50,MWF,Discovery Park (NTDP) E278
CNET4920,002,Cheng Yu,10:30,11:50,MW,Discovery Park (NTDP) M139
CNET4920,003,Orlando Bagcal,11:30,12:50,MW,Discovery Park (NTDP) C244
CNET4920,004,Orlando Bagcal,13:00,15:50,M,Discovery Park (NTDP) D186
CNET3160,001,Saman Rashidyan,15:30,16:50,TuTh,Discovery Park (NTDP) H152
CNET3160,002,Saman Rashidyan,14:00,14:50,MWF,Discovery Park (NTDP) J121
CNET2300,001,Kawalpreet Kaur,08:30,09:50,MW,Discovery Park (NTDP) B204
CNET2300,002,Kawalpreet Kaur,09:30,10:50,TuTh,Discovery Park (NTDP) F116
CNET3460,001,Saman Rashidyan,09:30,10:50,MW,Environmental Science Building (ENV) 194
CNET3460,002,Saman Rashidyan,11:00,13:50,T,Discovery Park (NTDP) E262
CNET3190,001,Zhenhua Huang,13:00,15:50,Th,Matthews Hall (MATT) 312
CNET3190,002,Zhenhua Huang,11:30,12:50,TuTh,Gateway Center (GATE) 107
CNET3440,001,Saman Rashidyan,09:30,10:50,MW,Business Leadership Building (BLB) 012
CNET3440,002,Saman Rashidyan,11:00,13:50,F,Life Sciences Complex (LIFE) 120
CNET4910,001,Saman Rashidyan,09:00,11:50,T,Matthews Hall (MATT) 301
CNET4910,002,Saman Rashidyan,08:00,10:50,Th,Discovery Park (NTDP) C239
CNET3410,001,Orlando Bagcal,16:30,17:50,TuTh,Discovery Park (NTDP) K158
CNET3410,002,Orlando Bagcal,14:00,16:50,W,Life Sciences Complex (LIFE) 274
CNET4180,001,Kawalpreet Kaur,08:00,08:50,MWF,Discovery Park (NTDP) C133
CNET4180,002,Kawalpreet Kaur,09:00,09:50,MWF,Matthews Hall (MATT) 300
CNET4230,001,Orlando Bagcal,14:30,15:50,MW,Discovery Park (NTDP) E188
CNET4230,002,Orlando Bagcal,13:00,15:50,Th,Discovery Park (NTDP) B278
CNET3445,001,Saman Rashidyan,13:30,14:50,TuTh,Discovery Park (NTDP) K252
CNET3445,002,Saman Rashidyan,11:30,12:50,TuTh,General Academic Building (GAB) 109
CNET4620,001,Cheng Yu,14:00,16:50,F,Discovery Park (NTDP) G170
CNET4620,002,Cheng Yu,15:30,16:50,TuTh,Discovery Park (NTDP) J157
CNET1160,001,Aloysius A. Attah,09:00,09:50,MWF,Discovery Park (NTDP) D215
CNET1160,002,Aloysius A. Attah,08:00,08:50,MWF,Discovery Park (NTDP) C101
CNET1160,003,Orlando Bagcal,08:00,08:50,MWF,Discovery Park (NTDP) B131
CNET1160,004,Orlando Bagcal,08:00,08:50,MWF,Discovery Park (NTDP) G190
CNET2200,001,Salar Shirkhanloo,10:30,11:50,TuTh,Environmental Science Building (ENV) 159
CNET2200,002,Salar Shirkhanloo,13:30,14:50,MW,Discovery Park (NTDP) E120
CNET4190,001,Kawalpreet Kaur,14:30,15:50,TuTh,Discovery Park (NTDP) C121
CNET4190,002,Kawalpreet Kaur,14:30,15:50,TuTh,General Academic Building (GAB) 388
CNET4190,003,Nosayaba Evbuomwan,13:00,15:50,Th,Discovery Park (NTDP) K124
CNET4190,004,Nosayaba Evbuomwan,10:00,12:50,F,Discovery Park (NTDP) G153
CNET2180,001,Aloysius A. Attah,10:00,10:50,MWF,General Academic Building (GAB) 443
CNET2180,002,Aloysius A. Attah,14:00,14:50,MWF,Business Leadership Building (BLB) 239
CNET4790,001,Aloysius A. Attah,12:30,13:50,TuTh,Discovery Park (NTDP) D119
CNET4790,002,Aloysius A. Attah,13:00,15:50,M,Life Sciences Complex (LIFE) 206
ENGR2301,001,Kawalpreet Kaur,10:00,10:50,MWF,Discovery Park (NTDP) C121
ENGR2301,002,Kawalpreet Kaur,15:30,16:50,TuTh,Business Leadership Building (BLB) 161
ENGR2301,003,Reza A. A.R. Mirshams,14:00,14:50,MWF,Auditorium Building (AUD) 219
ENGR2301,004,Reza A. A.R. Mirshams,16:00,16:50,MWF,Discovery Park (NTDP) E242
ENGR2301,005,Saman Rashidyan,11:00,11:50,MWF,Discovery Park (NTDP) A130
ENGR2301,006,Saman Rashidyan,16:30,17:50,TuTh,Discovery Park (NTDP) M213
ENGR2302,001,Armita Hamidi,08:30,09:50,TuTh,Art Annex (ARTA) 107
ENGR2302,002,Armita Hamidi,10:30,11:50,TuTh,Wooten Hall (WH) 292
ENGR2302,003,Yunwei Xu,16:30,17:50,MW,Discovery Park (NTDP) D158
ENGR2302,004,Yunwei Xu,09:00,09:50,MWF,Hickory Hall (HICK) 251
ENGR2332,001,Salar Shirkhanloo,13:30,14:50,TuTh,General Academic Building (GAB) 115
ENGR2332,002,Salar Shirkhanloo,15:00,15:50,MWF,Art Building (ART) 213
ENGR2332,003,Saman Rashidyan,12:00,12:50,MWF,Discovery Park (NTDP) B160
ENGR2332,004,Saman Rashidyan,12:30,13:50,MW,Discovery Park (NTDP) E238
ENGR1030,001,Aloysius A. Attah,08:00,08:50,MWF,Environmental Science Building (ENV) 288
ENGR1030,002,Aloysius A. Attah,12:00,12:50,MWF,Discovery Park (NTDP) E153
ENGR1030,003,Nourredine Boubekri,12:00,12:50,MWF,Discovery Park (NTDP) J178
ENGR1030,004,Nourredine Boubekri,12:00,12:50,MWF,Discovery Park (NTDP) D162
ENGR1304,001,Daitva Bali,10:00,10:50,MWF,Art Annex (ARTA) 111
ENGR1304,002,Daitva Bali,11:00,11:50,MWF,Discovery Park (NTDP) K249
ENGR1304,003,Mahan Ghosh,09:30,10:50,MW,Business Leadership Building (BLB) 266
ENGR1304,004,Mahan Ghosh,14:30,15:50,MW,Discovery Park (NTDP) E201
ENGR3000,001,Xinyi Xiao,10:00,12:50,T,Art Annex (ARTA) 103
ENGR3000,002,Xinyi Xiao,09:00,11:50,M,Discovery Park (NTDP) C217
ENGR3450,001,Seifollah Nasrazadani,16:30,17:50,MW,Discovery Park (NTDP) B262
ENGR3450,002,Seifollah Nasrazadani,16:30,17:50,TuTh,General Academic Building (GAB) 109
ENGR2304,001,Salar Shirkhanloo,14:30,15:50,MW,Wooten Hall (WH) 274
ENGR2304,002,Salar Shirkhanloo,16:30,17:50,TuTh,Auditorium Building (AUD) 219
ENGR2304,003,Yunwei Xu,13:30,14:50,MW,Discovery Park (NTDP) D108
ENGR2304,004,Yunwei Xu,14:00,14:50,MWF,Discovery Park (NTDP) H126
GEOG1200,001,Feifei Pan,16:30,17:50,TuTh,Life Sciences Complex (LIFE) 300
GEOG1200,002,Feifei Pan,15:00,15:50,MWF,Business Leadership Building (BLB) 077
GEOG1200,003,Joseph R. Oppong,13:00,13:50,MWF,Art Building (ART) 221
GEOG1200,004,Joseph R. Oppong,08:00,08:50,MWF,Gateway Center (GATE) 086
GEOG4590,001,Rajshree Rege,09:30,10:50,MW,Matthews Hall (MATT) 109
GEOG4590,002,Rajshree Rege,10:30,11:50,TuTh,Hickory Hall (HICK) 202
GEOG3500,001,John South,11:00,13:50,W,Language Building (LANG) 101
GEOG3500,002,John South,13:00,15:50,Th,Gateway Center (GATE) 120
GEOG4185,001,Jihoon Jung,11:00,13:50,T,General Academic Building (GAB) 349
GEOG4185,002,Jihoon Jung,11:00,11:50,MWF,Matthews Hall (MATT) 306
GEOG4260,001,Yuting Li,16:00,16:50,MWF,Environmental Science Building (ENV) 227
GEOG4260,002,Yuting Li,08:00,10:50,M,Art Building (ART) 201
GEOG4800,001,Paul F. Hudak,08:30,09:50,MW,Language Building (LANG) 101
GEOG4800,002,Paul F. Hudak,16:30,17:50,TuTh,Matthews Hall (MATT) 104
GEOG4550,001,Rajshree Rege,09:30,10:50,TuTh,General Academic Building (GAB) 488
GEOG4550,002,Rajshree Rege,15:30,16:50,TuTh,General Academic Building (GAB) 115
GEOG1710,001,Melanie A. Kneen,11:30,12:50,TuTh,Business Leadership Building (BLB) 143
GEOG1710,002,Melanie A. Kneen,08:00,08:50,MWF,Environmental Science Building (ENV) 124
GEOG1710,003,Yuting Li,10:00,10:50,MWF,Music Building (MUSI) 104
GEOG1710,004,Yuting Li,09:30,10:50,TuTh,Matthews Hall (MATT) 309
GEOG3800,001,Feifei Pan,11:00,13:50,M,Life Sciences Complex (LIFE) 254
GEOG3800,002,Feifei Pan,13:30,14:50,MW,Business Leadership Building (BLB) 078
GEOG4420,001,Waquar Ahmed,13:30,14:50,TuTh,Life Sciences Complex (LIFE) 297
GEOG4420,002,Waquar Ahmed,10:00,10:50,MWF,Art Building (ART) 202
GEOG3010,001,Waquar Ahmed,14:30,15:50,TuTh,Life Sciences Complex (LIFE) 123
GEOG3010,002,Waquar Ahmed,15:00,17:50,T,Music Building (MUSI) 102
GEOG4350,001,Harry F. williams,09:30,10:50,TuTh,Language Building (LANG) 102
GEOG4350,002,Harry F. williams,15:00,15:50,MWF,Gateway Center (GATE) 040
GEOG3100,001,Murray D. Rice,09:00,09:50,MWF,Music Building (MUSI) 118
GEOG3100,002,Murray D. Rice,10:30,11:50,MW,Life Sciences Complex (LIFE) 218
GEOG1000,001,David D. Ferring,16:00,16:50,MWF,Matthews Hall (MATT) 113
GEOG1000,002,David D. Ferring,10:00,10:50,MWF,General Academic Building (GAB) 452
GEOG4530,001,John South,15:30,16:50,TuTh,Gateway Center (GATE) 120
GEOG4530,002,John South,13:30,14:50,MW,Auditorium Building (AUD) 200
GEOG4920,001,David D. Ferring,11:30,12:50,TuTh,Business Leadership Building (BLB) 072
GEOG4920,002,David D. Ferring,13:00,13:50,MWF,Hickory Hall (HICK) 232
GEOG4920,003,Melanie A. Kneen,15:30,16:50,TuTh,Life Sciences Complex (LIFE) 235
GEOG4920,004,Melanie A. Kneen,11:00,11:50,MWF,Business Leadership Building (BLB) 024
GEOG4900,001,Paul F. Hudak,15:00,17:50,T,Life Sciences Complex (LIFE) 102
GEOG4900,002,Paul F. Hudak,13:00,13:50,MWF,Environmental Science Building (ENV) 153
GEOG3420,001,Lisa A. Nagaoka,15:30,16:50,MW,General Academic Building (GAB) 326
GEOG3420,002,Lisa A. Nagaoka,10:00,12:50,T,General Academic Building (GAB) 115
GEOG4210,001,Ipsita Chatterjee,09:00,09:50,MWF,Life Sciences Complex (LIFE) 392
GEOG4210,002,Ipsita Chatterjee,13:00,15:50,Th,Life Sciences Complex (LIFE) 295
GEOG3200,001,David D. Ferring,13:00,15:50,T,Business Leadership Building (BLB) 046
GEOG3200,002,David D. Ferring,14:30,15:50,TuTh,Life Sciences Complex (LIFE) 248
GEOG3050,001,Harry F. williams,09:00,11:50,Th,Music Building (MUSI) 131
GEOG3050,002,Harry F. williams,14:00,14:50,MWF,Business Leadership Building (BLB) 195
GEOG4560,001,Rajshree Rege,10:00,12:50,Th,Art Annex (ARTA) 108
GEOG4560,002,Rajshree Rege,11:00,13:50,W,Chemistry Building (CHEM) 151
GEOG2180,001,Karrie Meadows,08:00,08:50,MWF,Music Building (MUSI) 103
GEOG2180,002,Karrie Meadows,09:00,09:50,MWF,Matthews Hall (MATT) 114
GEOG2110,001,John South,13:00,13:50,MWF,Life Sciences Complex (LIFE) 337
GEOG2110,002,John South,16:30,17:50,TuTh,Life Sciences Complex (LIFE) 311
GEOG2110,003,Murray D. Rice,16:00,16:50,MWF,Matthews Hall (MATT) 303
GEOG2110,004,Murray D. Rice,12:30,13:50,MW,General Academic Building (GAB) 113
GEOG2170,001,Ipsita Chatterjee,11:30,12:50,TuTh,Art Building (ART) 213
GEOG2170,002,Ipsita Chatterjee,08:30,09:50,TuTh,Auditorium Building (AUD) 201
GEOG3120,001,Jihoon Jung,15:00,15:50,MWF,Wooten Hall (WH) 108
GEOG3120,002,Jihoon Jung,15:30,16:50,MW,Business Leadership Building (BLB) 062
JAPN1010,001,Kat Spangler,11:00,11:50,MWF,Matthews Hall (MATT) 111
JAPN1010,002,Kat Spangler,08:00,08:50,MWF,Life Sciences Complex (LIFE) 274
JAPN1010,003,Miwako Ichikawa,12:00,12:50,MWF,Life Sciences Complex (LIFE) 202
JAPN1010,004,Miwako Ichikawa,15:00,15:50,MWF,Gateway Center (GATE) 105
JAPN1020,001,Angela R. Harris,15:00,15:50,MWF,Art Building (ART) 219
JAPN1020,002,Angela R. Harris,08:00,08:50,MWF,Art Annex (ARTA) 125
JAPN1020,003,Miwako Ichikawa,14:00,14:50,MWF,Art Annex (ARTA) 124
JAPN1020,004,Miwako Ichikawa,12:00,12:50,MWF,Art Annex (ARTA) 122
JAPN1020,005,Ryan C. Redmond,15:00,15:50,MWF,Hickory Hall (HICK) 205
JAPN1020,006,Ryan C. Redmond,15:00,15:50,MWF,Auditorium Building (AUD) 214
JAPN3042,001,Kaori Furuya,14:30,15:50,MW,Business Leadership Building (BLB) 162
JAPN3042,002,Kaori Furuya,15:30,16:50,MW,Wooten Hall (WH) 185
JAPN4080,001,Yayoi Takeuchi,14:00,14:50,MWF,Gateway Center (GATE) 040
JAPN4080,002,Yayoi Takeuchi,12:00,14:50,Th,Life Sciences Complex (LIFE) 135
JAPN4900,001,Kaori Furuya,10:00,12:50,T,Life Sciences Complex (LIFE) 124
JAPN4900,002,Kaori Furuya,16:30,17:50,MW,Matthews Hall (MATT) 300
JAPN4900,003,Yayoi Takeuchi,12:30,13:50,MW,Matthews Hall (MATT) 308
JAPN4900,004,Yayoi Takeuchi,11:00,13:50,M,General Academic Building (GAB) 104
JAPN3068,001,Kaori Furuya,09:30,10:50,MW,Environmental Science Building (ENV) 206
JAPN3068,002,Kaori Furuya,08:30,09:50,TuTh,Business Leadership Building (BLB) 040
JAPN3066,001,Angela R. Harris,13:30,14:50,TuTh,Music Building (MUSI) 130
JAPN3066,002,Angela R. Harris,12:00,14:50,Th,Business Leadership Building (BLB) 052
JAPN3030,001,Miwako Ichikawa,12:30,13:50,TuTh,Life Sciences Complex (LIFE) 137
JAPN3030,002,Miwako Ichikawa,13:00,13:50,MWF,Matthews Hall (MATT) 104
JAPN2050,001,Yayoi Takeuchi,08:00,08:50,MWF,Chemistry Building (CHEM) 192
JAPN2050,002,Yayoi Takeuchi,13:00,13:50,MWF,General Academic Building (GAB) 374
JAPN4030,001,Yayoi Takeuchi,16:30,17:50,MW,Gateway Center (GATE) 105
JAPN4030,002,Yayoi Takeuchi,10:30,11:50,TuTh,Business Leadership Building (BLB) 081
JAPN2040,001,Nami Kroska,13:30,14:50,MW,Environmental Science Building (ENV) 169
JAPN2040,002,Nami Kroska,09:30,10:50,MW,Hickory Hall (HICK) 237
JAPN2040,003,Yayoi Takeuchi,10:00,10:50,MWF,General Academic Building (GAB) 104
JAPN2040,004,Yayoi Takeuchi,15:30,16:50,MW,Auditorium Building (AUD) 210
JAPN3020,001,Angela R. Harris,10:00,12:50,M,Life Sciences Complex (LIFE) 219
JAPN3020,002,Angela R. Harris,16:30,17:50,TuTh,Wooten Hall (WH) 236
COMM3880,001,Brian A. Lain,09:30,10:50,TuTh,Life Sciences Complex (LIFE) 297
COMM3880,002,Brian A. Lain,11:00,13:50,Th,Life Sciences Complex (LIFE) 242
COMM4360,001,Justin Trudeau,08:30,09:50,MW,Life Sciences Complex (LIFE) 224
COMM4360,002,Justin Trudeau,15:00,15:50,MWF,Life Sciences Complex (LIFE) 389
COMM3320,001,Karen A. Anderson-Lain,11:00,13:50,Th,Life Sciences Complex (LIFE) 370
COMM3320,002,Karen A. Anderson-Lain,14:30,15:50,MW,Matthews Hall (MATT) 111
COMM4320,001,Iftekhar Ahmed,12:30,13:50,MW,Art Annex (ARTA) 132
COMM4320,002,Iftekhar Ahmed,15:00,17:50,M,Matthews Hall (MATT) 312
COMM4520,001,Joseph McGlynn,11:30,12:50,MW,Art Annex (ARTA) 120
COMM4520,002,Joseph McGlynn,08:00,10:50,F,Life Sciences Complex (LIFE) 394
COMM4800,001,Lori Byers,08:30,09:50,TuTh,Chemistry Building (CHEM) 241
COMM4800,002,Lori Byers,12:00,14:50,T,Life Sciences Complex (LIFE) 242
COMM3420,001,Zuoming Wang,15:30,16:50,TuTh,Hickory Hall (HICK) 241
COMM3420,002,Zuoming Wang,13:00,15:50,W,Matthews Hall (MATT) 311
COMM4120,001,Brian K. Richardson,15:00,17:50,T,Art Annex (ARTA) 110
COMM4120,002,Brian K. Richardson,16:30,17:50,TuTh,Matthews Hall (MATT) 302
COMM1010,001,Karen A. Anderson-Lain,16:30,17:50,TuTh,General Academic Building (GAB) 319
COMM1010,002,Karen A. Anderson-Lain,08:30,09:50,TuTh,Auditorium Building (AUD) 204
COMM1010,003,Lori Byers,09:30,10:50,TuTh,Business Leadership Building (BLB) 142
COMM1010,004,Lori Byers,15:00,15:50,MWF,Art Annex (ARTA) 103
COMM1010,005,Rowdy Farmer,15:00,15:50,MWF,Matthews Hall (MATT) 300
COMM1010,006,Rowdy Farmer,16:00,16:50,MWF,Auditorium Building (AUD) 200
COMM2020,001,Jennifer M. Gray,12:00,12:50,MWF,Hickory Hall (HICK) 218
COMM2020,002,Jennifer M. Gray,14:00,14:50,MWF,Life Sciences Complex (LIFE) 106
COMM2020,003,Joseph McGlynn,11:30,12:50,TuTh,Life Sciences Complex (LIFE) 279
COMM2020,004,Joseph McGlynn,12:30,13:50,MW,Language Building (LANG) 101
COMM2020,005,Lori Byers,14:00,14:50,MWF,Matthews Hall (MATT) 107
COMM2020,006,Lori Byers,12:30,13:50,TuTh,Gateway Center (GATE) 123
COMM2140,001,Brian A. Lain,09:30,10:50,TuTh,Language Building (LANG) 106
COMM2140,002,Brian A. Lain,15:00,15:50,MWF,General Academic Building (GAB) 463
COMM2140,003,Joaquin Torre Jr,10:00,10:50,MWF,Gateway Center (GATE) 103
COMM2140,004,Joaquin Torre Jr,09:30,10:50,MW,Wooten Hall (WH) 110
COMM3120,001,Lori Byers,12:30,13:50,MW,General Academic Building (GAB) 319
COMM3120,002,Lori Byers,12:00,14:50,F,Music Building (MUSI) 102
COMM3840,001,Brian A. Lain,08:30,09:50,MW,Life Sciences Complex (LIFE) 275
COMM3840,002,Brian A. Lain,09:30,10:50,MW,Environmental Science Building (ENV) 141
COMM3260,001,Holley A. Vaughn,14:00,16:50,F,Art Building (ART) 212
COMM3260,002,Holley A. Vaughn,10:00,12:50,M,Wooten Hall (WH) 290
COMM3325,001,Iftekhar Ahmed,08:00,10:50,M,Auditorium Building (AUD) 207
COMM3325,002,Iftekhar Ahmed,13:00,15:50,F,Language Building (LANG) 105
COMM3720,001,Iftekhar Ahmed,12:00,12:50,MWF,Matthews Hall (MATT) 115
COMM3720,002,Iftekhar Ahmed,14:30,15:50,MW,Life Sciences Complex (LIFE) 137
COMM3220,001,Joseph McGlynn,09:00,11:50,F,Environmental Science Building (ENV) 163
COMM3220,002,Joseph McGlynn,09:00,11:50,W,Business Leadership Building (BLB) 237
COMM4900,001,Holley A. Vaughn,14:30,15:50,TuTh,Art Building (ART) 211
COMM4900,002,Holley A. Vaughn,09:00,09:50,MWF,General Academic Building (GAB) 109
COMM4900,003,Matthew M. Heard,13:00,15:50,W,Business Leadership Building (BLB) 021
COMM4900,004,Matthew M. Heard,10:00,10:50,MWF,Auditorium Building (AUD) 214
COMM4829,001,Brian K. Richardson,09:00,11:50,M,Gateway Center (GATE) 085
COMM4829,002,Brian K. Richardson,13:00,13:50,MWF,Language Building (LANG) 100
COMM4540,001,Megan E. Morrissey,14:30,15:50,MW,Language Building (LANG) 101
COMM4540,002,Megan E. Morrissey,16:30,17:50,TuTh,Life Sciences Complex (LIFE) 124
COMM2060,001,Elizabeth Melton,12:00,12:50,MWF,Environmental Science Building (ENV) 168
COMM2060,002,Elizabeth Melton,09:00,09:50,MWF,Life Sciences Complex (LIFE) 127
COMM2060,003,Holley A. Vaughn,12:00,12:50,MWF,Matthews Hall (MATT) 312
COMM2060,004,Holley A. Vaughn,12:00,12:50,MWF,Life Sciences Complex (LIFE) 392
COMM3820,001,Lori Byers,11:00,13:50,Th,Business Leadership Building (BLB) 022
COMM3820,002,Lori Byers,13:30,14:50,MW,Language Building (LANG) 105
COMM4340,001,Andrew Davis,13:00,15:50,Th,Business Leadership Building (BLB) 216
COMM4340,002,Andrew Davis,11:30,12:50,MW,Matthews Hall (MATT) 305
COMM3865,001,Justin Trudeau,13:30,14:50,MW,Environmental Science Building (ENV) 288
COMM3865,002,Justin Trudeau,15:00,17:50,F,Life Sciences Complex (LIFE) 341
COMM3010,001,Erin A. O'Connor,13:30,14:50,MW,Business Leadership Building (BLB) 077
COMM3010,002,Erin A. O'Connor,16:30,17:50,TuTh,General Academic Building (GAB) 114
COMM4849,001,Brian A. Lain,15:30,16:50,TuTh,Environmental Science Building (ENV) 277
COMM4849,002,Brian A. Lain,14:00,14:50,MWF,Matthews Hall (MATT) 302
COMM4849,003,Erin A. O'Connor,11:30,12:50,MW,Chemistry Building (CHEM) 268
COMM4849,004,Erin A. O'Connor,14:30,15:50,TuTh,Language Building (LANG) 101
COMM4849,005,Matthew M. Heard,15:00,17:50,F,Language Building (LANG) 108
COMM4849,006,Matthew M. Heard,08:00,10:50,W,Hickory Hall (HICK) 238
COMM4849,007,Suzanne M. Enck,09:00,09:50,MWF,Life Sciences Complex (LIFE) 384
COMM4849,008,Suzanne M. Enck,10:30,11:50,MW,General Academic Building (GAB) 444
COMM4220,001,Brian K. Richardson,13:00,15:50,Th,Business Leadership Building (BLB) 006
COMM4220,002,Brian K. Richardson,12:00,12:50,MWF,Life Sciences Complex (LIFE) 365
COMM2040,001,Andrew Davis,15:30,16:50,TuTh,Art Annex (ARTA) 125
COMM2040,002,Andrew Davis,16:00,16:50,MWF,Business Leadership Building (BLB) 228
INST4850,001,Ozlem Altiok,10:30,11:50,MW,Chemistry Building (CHEM) 158
INST4850,002,Ozlem Altiok,13:00,15:50,W,General Academic Building (GAB) 337
INST4855,001,Dariga Abilova,12:30,13:50,MW,Matthews Hall (MATT) 105
INST4855,002,Dariga Abilova,16:30,17:50,TuTh,Environmental Science Building (ENV) 146
INST4852,001,Sing Hui Lee,10:30,11:50,TuTh,Life Sciences Complex (LIFE) 115
INST4852,002,Sing Hui Lee,08:00,08:50,MWF,Art Building (ART) 218
INST4853,001,Dariga Abilova,15:30,16:50,TuTh,Chemistry Building (CHEM) 194
INST4853,002,Dariga Abilova,11:30,12:50,TuTh,Hickory Hall (HICK) 245
INST4858,001,Dariga Abilova,13:00,13:50,MWF,Art Annex (ARTA) 109
INST4858,002,Dariga Abilova,15:30,16:50,MW,Hickory Hall (HICK) 210
INST2100,001,Sing Hui Lee,08:30,09:50,TuTh,Language Building (LANG) 107
INST2100,002,Sing Hui Lee,13:30,14:50,MW,Business Leadership Building (BLB) 141
SOCI4250,001,Allison Suppan Helmuth,08:30,09:50,MW,General Academic Building (GAB) 364
SOCI4250,002,Allison Suppan Helmuth,13:30,14:50,TuTh,Environmental Science Building (ENV) 228
